group1	group2	p_value	effect_size	clin_feature	padjust	log10padjust	cancer	principal_component
Retroperitoneum/Upper abdominal - Small Intestines	Superficial Trunk - Flank	0.667	0.707106781186547	Tumor_Site	1	0	SARC	PC2
Retroperitoneum/Upper abdominal - Small Intestines	Upper Extremity - Shoulder/axilla	0.8	0.188982236504614	Tumor_Site	1	0	SARC	PC2
Retroperitoneum/Upper abdominal - Small Intestines	Upper Extremity - Upper arm/elbow	0.19	0.58554004376912	Tumor_Site	1	0	SARC	PC2
Retroperitoneum/Upper abdominal - Small Intestines|Retroperitoneum/Upper abdominal - Other (please specify	Superficial Trunk - Abdominal wall	0.667	0.707106781186547	Tumor_Site	1	0	SARC	PC2
Retroperitoneum/Upper abdominal - Small Intestines|Retroperitoneum/Upper abdominal - Other (please specify	Superficial Trunk - Back	0.4	0.632455532033676	Tumor_Site	1	0	SARC	PC2
Retroperitoneum/Upper abdominal - Small Intestines|Retroperitoneum/Upper abdominal - Other (please specify	Superficial Trunk - Buttock	0.667	0.707106781186547	Tumor_Site	1	0	SARC	PC2
Retroperitoneum/Upper abdominal - Small Intestines|Retroperitoneum/Upper abdominal - Other (please specify	Superficial Trunk - Flank	1	0.707106781186547	Tumor_Site	1	0	SARC	PC2
Retroperitoneum/Upper abdominal - Small Intestines|Retroperitoneum/Upper abdominal - Other (please specify	Upper Extremity - Shoulder/axilla	0.4	0.632455532033676	Tumor_Site	1	0	SARC	PC2
Retroperitoneum/Upper abdominal - Small Intestines|Retroperitoneum/Upper abdominal - Other (please specify	Upper Extremity - Upper arm/elbow	0.333	0.597614304667197	Tumor_Site	1	0	SARC	PC2
Superficial Trunk - Abdominal wall	Superficial Trunk - Back	0.533	0.377964473009227	Tumor_Site	1	0	SARC	PC2
Superficial Trunk - Abdominal wall	Superficial Trunk - Buttock	0.333	0.774596669241483	Tumor_Site	1	0	SARC	PC2
Superficial Trunk - Abdominal wall	Superficial Trunk - Flank	0.667	0.707106781186547	Tumor_Site	1	0	SARC	PC2
Superficial Trunk - Abdominal wall	Upper Extremity - Shoulder/axilla	1	0	Tumor_Site	1	0	SARC	PC2
Superficial Trunk - Abdominal wall	Upper Extremity - Upper arm/elbow	1	0	Tumor_Site	1	0	SARC	PC2
Superficial Trunk - Back	Superficial Trunk - Buttock	0.533	0.377964473009227	Tumor_Site	1	0	SARC	PC2
Superficial Trunk - Back	Superficial Trunk - Flank	0.8	0.316227766016838	Tumor_Site	1	0	SARC	PC2
Superficial Trunk - Back	Upper Extremity - Shoulder/axilla	1	0	Tumor_Site	1	0	SARC	PC2
Superficial Trunk - Back	Upper Extremity - Upper arm/elbow	0.413	0.32659863237109	Tumor_Site	1	0	SARC	PC2
Superficial Trunk - Buttock	Superficial Trunk - Flank	0.667	0.707106781186547	Tumor_Site	1	0	SARC	PC2
Superficial Trunk - Buttock	Upper Extremity - Shoulder/axilla	0.8	0.188982236504614	Tumor_Site	1	0	SARC	PC2
Superficial Trunk - Buttock	Upper Extremity - Upper arm/elbow	0.19	0.58554004376912	Tumor_Site	1	0	SARC	PC2
Superficial Trunk - Flank	Upper Extremity - Shoulder/axilla	0.4	0.632455532033676	Tumor_Site	1	0	SARC	PC2
Superficial Trunk - Flank	Upper Extremity - Upper arm/elbow	0.333	0.597614304667197	Tumor_Site	1	0	SARC	PC2
Upper Extremity - Shoulder/axilla	Upper Extremity - Upper arm/elbow	0.556	0.244948974278318	Tumor_Site	1	0	SARC	PC2
deep	superficial	0.633	0.0356129382392659	Pathology_review_depth	1	0	SARC	PC2
deep	unk	0.177	0.0961393635333486	Pathology_review_depth	1	0	SARC	PC2
superficial	unk	0.22	0.223103327400041	Pathology_review_depth	1	0	SARC	PC2
R0	R1	0.489	0.0514415901926538	residual_tumor.y	1	0	SARC	PC2
R0	R2	0.308	0.0882267163415011	residual_tumor.y	1	0	SARC	PC2
R0	RX	0.149	0.121028582157682	residual_tumor.y	1	0	SARC	PC2
R1	R2	0.176	0.171651640581399	residual_tumor.y	1	0	SARC	PC2
R1	RX	0.066	0.218856103466992	residual_tumor.y	0.938752941176471	0.0274486893116522	SARC	PC2
R2	RX	0.881	0.0375	residual_tumor.y	1	0	SARC	PC2
NO	YES	0.448	0.0541107167920183	radiation_treatment_adjuvant	1	0	SARC	PC2
NO	YES	0.003	0.208478319489448	pharmaceutical_tx_adjuvant	0.0954473684210526	1.02023604103638	SARC	PC2
TUMOR FREE	WITH TUMOR	0.106	0.116518774115077	tumor_status.y	1	0	SARC	PC2
Alive	Dead	0.065	0.128434289960583	OS_status	0.938752941176471	0.0274486893116522	SARC	PC2
0	1	0.164	0.0982246344075822	DSS_status	1	0	SARC	PC2
NO	YES	0.657	0.0309813633706703	new_tumor_event_dx_indicator	1	0	SARC	PC2
Non-Relapse	Relapse	0.379	0.061347190878213	RFS_status	1	0	SARC	PC2
no	yes	0.99	0.000981037505530923	Necrosis_present	1	0	SARC	PC2
<50 %	>50 %	0.125	0.107085598582626	Necrosis_percentage	1	0	SARC	PC2
NO	YES	0.864	0.01252586757479	disease_multifocal_indicator	1	0	SARC	PC2
grade_1	grade_2	0.041	0.182572090207847	FNCLCC_grade	0.774515625	0.11096981640338	SARC	PC2
grade_1	grade_3	0.11	0.165398980977316	FNCLCC_grade	1	0	SARC	PC2
grade_2	grade_3	0.391	0.0619762007072721	FNCLCC_grade	1	0	SARC	PC2
cluster_1	cluster_2	0.053	0.256910188490479	CN_cluster	0.887620253164557	0.0517727968667323	SARC	PC2
cluster_1	cluster_3	0.397	0.127416512362298	CN_cluster	1	0	SARC	PC2
cluster_1	cluster_4	0.037	0.280745760107222	CN_cluster	0.7215	0.141763664570487	SARC	PC2
cluster_1	cluster_5	0.568	0.0722810709975525	CN_cluster	1	0	SARC	PC2
cluster_1	cluster_6	0.029	0.275323226937451	CN_cluster	0.6045	0.218603694803209	SARC	PC2
cluster_2	cluster_3	0.208	0.160060517834253	CN_cluster	1	0	SARC	PC2
cluster_2	cluster_4	7.84e-06	0.507878116170983	CN_cluster	0.000557562352941176	3.25370655783306	SARC	PC2
cluster_2	cluster_5	0.044	0.222789866067281	CN_cluster	0.793970149253731	0.100195825353867	SARC	PC2
cluster_2	cluster_6	0.878	0.0178013104600745	CN_cluster	1	0	SARC	PC2
cluster_3	cluster_4	0.001	0.405199497826802	CN_cluster	0.0403	1.39469495385889	SARC	PC2
cluster_3	cluster_5	0.573	0.067989759813584	CN_cluster	1	0	SARC	PC2
cluster_3	cluster_6	0.176	0.163979229348234	CN_cluster	1	0	SARC	PC2
cluster_4	cluster_5	0.002	0.346444525896729	CN_cluster	0.0732727272727273	1.13505764335313	SARC	PC2
cluster_4	cluster_6	3.56e-06	0.505630533007564	CN_cluster	0.000286936	3.54221496022203	SARC	PC2
cluster_5	cluster_6	0.018	0.252270728984137	CN_cluster	0.403	0.394694953858891	SARC	PC2
cluster_M1	cluster_M2	0.003	0.310521436316951	methylation_cluster	0.0954473684210526	1.02023604103638	SARC	PC2
cluster_M1	cluster_M3	2.78e-08	0.495083512737694	methylation_cluster	3.36102e-06	5.47352890322115	SARC	PC2
cluster_M1	cluster_M4	0.004	0.264181759140765	methylation_cluster	0.1209	0.917573699139228	SARC	PC2
cluster_M1	cluster_M5	7.16e-07	0.47080122839028	methylation_cluster	7.2137e-05	4.141841922879	SARC	PC2
cluster_M2	cluster_M3	0.625	0.0675184815307559	methylation_cluster	1	0	SARC	PC2
cluster_M2	cluster_M4	0.123	0.220248790430277	methylation_cluster	1	0	SARC	PC2
cluster_M2	cluster_M5	0.896	0.0229766698456423	methylation_cluster	1	0	SARC	PC2
cluster_M3	cluster_M4	0.004	0.309725292021804	methylation_cluster	0.1209	0.917573699139228	SARC	PC2
cluster_M3	cluster_M5	0.558	0.0686829595159909	methylation_cluster	1	0	SARC	PC2
cluster_M4	cluster_M5	0.008	0.314758797831341	methylation_cluster	0.219818181818182	0.657936388633472	SARC	PC2
cluster_1	cluster_2	7.79e-06	0.379432615270491	mRNA_cluster	0.000557562352941176	3.25370655783306	SARC	PC2
cluster_1	cluster_3	6.65e-11	0.490809417329846	mRNA_cluster	1.339975e-08	7.87290330421977	SARC	PC2
cluster_2	cluster_3	0.278	0.111164313531053	mRNA_cluster	1	0	SARC	PC2
cluster_1	cluster_2	6.83e-10	0.429970790476369	miRNA_cluster	1.17963857142857e-07	6.92825103547195	SARC	PC2
cluster_C1	cluster_C2	1.89e-05	0.472866366169714	RPPA_cluster	0.0010881	2.9633311896999	SARC	PC2
cluster_C1	cluster_C3	4.33e-09	0.65695449994742	RPPA_cluster	6.5437125e-07	6.18417578977781	SARC	PC2
cluster_C1	cluster_C4	0.009	0.292395113789669	RPPA_cluster	0.2418	0.616543703475247	SARC	PC2
cluster_C1	cluster_C5	0.002	0.344382730761039	RPPA_cluster	0.0732727272727273	1.13505764335313	SARC	PC2
cluster_C2	cluster_C3	0.003	0.386743488544652	RPPA_cluster	0.0954473684210526	1.02023604103638	SARC	PC2
cluster_C2	cluster_C4	0.052	0.257941377300572	RPPA_cluster	0.887620253164557	0.0517727968667323	SARC	PC2
cluster_C2	cluster_C5	0.176	0.177652725678415	RPPA_cluster	1	0	SARC	PC2
cluster_C3	cluster_C4	4.63e-05	0.528944722129102	RPPA_cluster	0.00243376956521739	2.61372054413887	SARC	PC2
cluster_C3	cluster_C5	6.21e-05	0.51228548985305	RPPA_cluster	0.0031282875	2.50469334067425	SARC	PC2
cluster_C4	cluster_C5	0.616	0.0674256151326831	RPPA_cluster	1	0	SARC	PC2
cluster_1	cluster_2	8.88e-15	0.831684090446877	PARADIGM_cluster	1.073592e-11	10.9691607333606	SARC	PC2
cluster_1	cluster_3	6.42e-13	0.762731281734518	PARADIGM_cluster	1.940445e-10	9.71209866239834	SARC	PC2
cluster_1	cluster_4	1.67e-05	0.467511044351404	PARADIGM_cluster	0.001009515	2.99588722365563	SARC	PC2
cluster_1	cluster_5	2.48e-13	0.811280780598095	PARADIGM_cluster	1.46692e-10	9.83359357020984	SARC	PC2
cluster_2	cluster_3	0.133	0.158012718975155	PARADIGM_cluster	1	0	SARC	PC2
cluster_2	cluster_4	3.55e-07	0.546364715851433	PARADIGM_cluster	3.90177272727273e-05	4.40873803124236	SARC	PC2
cluster_2	cluster_5	0.611	0.0664952904364492	PARADIGM_cluster	1	0	SARC	PC2
cluster_3	cluster_4	2.44e-11	0.620190857323283	PARADIGM_cluster	5.89992e-09	8.22915387713652	SARC	PC2
cluster_3	cluster_5	0.076	0.187661746813066	PARADIGM_cluster	1	0	SARC	PC2
cluster_4	cluster_5	1.68e-06	0.51687175729344	PARADIGM_cluster	0.00014508	3.8383924530916	SARC	PC2
cluster_1	cluster_2	0.038	0.214036174409072	iCluster_cluster	0.729238095238095	0.137130651976	SARC	PC2
cluster_1	cluster_3	3.64e-13	0.663751786111671	iCluster_cluster	1.46692e-10	9.83359357020984	SARC	PC2
cluster_1	cluster_4	0.46	0.0855217977368376	iCluster_cluster	1	0	SARC	PC2
cluster_1	cluster_5	1.38e-06	0.458519766798253	iCluster_cluster	0.00012834	3.89163796504483	SARC	PC2
cluster_2	cluster_3	2.55e-08	0.608204358599341	iCluster_cluster	3.36102e-06	5.47352890322115	SARC	PC2
cluster_2	cluster_4	0.743	0.0550771168348329	iCluster_cluster	1	0	SARC	PC2
cluster_2	cluster_5	0.003	0.341699374997711	iCluster_cluster	0.0954473684210526	1.02023604103638	SARC	PC2
cluster_3	cluster_4	0.000247	0.452169688682864	iCluster_cluster	0.0110601111111111	1.95624051003855	SARC	PC2
cluster_3	cluster_5	0.003	0.299910629926553	iCluster_cluster	0.0954473684210526	1.02023604103638	SARC	PC2
cluster_4	cluster_5	0.025	0.294616201031448	iCluster_cluster	0.530263157894737	0.275508546139682	SARC	PC2
Prostate Adenocarcinoma Acinar Type	Prostate Adenocarcinoma, Other Subtype	0.141	0.0662425414012783	histological_type	0.605647058823529	0.217780387481944	PRAD	PC1
Alive	Dead	0.046	0.0896453515966869	vital_status	0.345	0.462180904926726	PRAD	PC1
	TUMOR FREE	0.007	0.134752721195526	tumor_status	0.18	0.744727494896694	PRAD	PC1
	WITH TUMOR	0.012	0.207990822303167	tumor_status	0.216	0.665546248849069	PRAD	PC1
TUMOR FREE	WITH TUMOR	0.769	0.0141575883111544	tumor_status	0.985392491467577	0.00639075130265864	PRAD	PC1
	Biochemical evidence of disease	0.049	0.090298030874514	new_tumor_event_type	0.36	0.443697499232713	PRAD	PC1
	Distant Metastasis	0.332	0.0479920727560564	new_tumor_event_type	0.764444444444444	0.116654071203814	PRAD	PC1
	Locoregional Recurrence	0.303	0.0508147456046907	new_tumor_event_type	0.748993288590604	0.125522073810714	PRAD	PC1
	New Primary Tumor	0.174	0.0671192752098032	new_tumor_event_type	0.618640776699029	0.208561457576078	PRAD	PC1
Biochemical evidence of disease	Distant Metastasis	0.104	0.187816068270101	new_tumor_event_type	0.492631578947368	0.307477752214724	PRAD	PC1
Biochemical evidence of disease	Locoregional Recurrence	0.082	0.197670393947108	new_tumor_event_type	0.475	0.323306390375133	PRAD	PC1
Biochemical evidence of disease	New Primary Tumor	0.506	0.0767332363546525	new_tumor_event_type	0.875633187772926	0.0576777863988718	PRAD	PC1
Distant Metastasis	Locoregional Recurrence	0.95	0.0345032779671177	new_tumor_event_type	1	0	PRAD	PC1
Distant Metastasis	New Primary Tumor	0.101	0.475457311050196	new_tumor_event_type	0.4848	0.31443738884177	PRAD	PC1
Locoregional Recurrence	New Primary Tumor	0.072	0.478091443733757	new_tumor_event_type	0.462857142857143	0.334553029807645	PRAD	PC1
	Bone	0.177	0.0611850217427926	new_tumor_event_site	0.618640776699029	0.208561457576078	PRAD	PC1
	Lung	0.462	0.0336130624527824	new_tumor_event_site	0.857319587628866	0.0668572536068132	PRAD	PC1
	Other, specify	0.84	0.00923049896981785	new_tumor_event_site	0.991153846153846	0.00385892941991327	PRAD	PC1
Bone	Lung	0.571	0.377964473009227	new_tumor_event_site	0.882231759656652	0.0544173120128837	PRAD	PC1
Bone	Other, specify	0.31	0.323575114464717	new_tumor_event_site	0.748993288590604	0.125522073810714	PRAD	PC1
Lung	Other, specify	0.571	0.377964473009227	new_tumor_event_site	0.882231759656652	0.0544173120128837	PRAD	PC1
	Biochemical	0.918	0.00473278954480397	new_tumor_event_site_other	1	0	PRAD	PC1
	biochemical recurrence only	0.369	0.04071998338809	new_tumor_event_site_other	0.781411764705882	0.107120054451926	PRAD	PC1
	Bladder	0.238	0.0534948801372948	new_tumor_event_site_other	0.6912	0.160396270529163	PRAD	PC1
	Melanoma in situ of the right midback	0.203	0.0576467215807863	new_tumor_event_site_other	0.641052631578947	0.193106312655972	PRAD	PC1
	Neck	0.843	0.00910211393380836	new_tumor_event_site_other	0.991153846153846	0.00385892941991327	PRAD	PC1
Biochemical	biochemical recurrence only	0.667	0.707106781186547	new_tumor_event_site_other	0.93796875	0.0278116306280133	PRAD	PC1
Biochemical	Bladder	0.667	0.707106781186547	new_tumor_event_site_other	0.93796875	0.0278116306280133	PRAD	PC1
Biochemical	Melanoma in situ of the right midback	0.667	0.707106781186547	new_tumor_event_site_other	0.93796875	0.0278116306280133	PRAD	PC1
Biochemical	Neck	1	0	new_tumor_event_site_other	1	0	PRAD	PC1
biochemical recurrence only	Bladder	1	0.707106781186547	new_tumor_event_site_other	1	0	PRAD	PC1
biochemical recurrence only	Melanoma in situ of the right midback	1	0.707106781186547	new_tumor_event_site_other	1	0	PRAD	PC1
biochemical recurrence only	Neck	1	0.707106781186547	new_tumor_event_site_other	1	0	PRAD	PC1
Bladder	Melanoma in situ of the right midback	1	0.707106781186547	new_tumor_event_site_other	1	0	PRAD	PC1
Bladder	Neck	1	0.707106781186547	new_tumor_event_site_other	1	0	PRAD	PC1
Melanoma in situ of the right midback	Neck	1	0.707106781186547	new_tumor_event_site_other	1	0	PRAD	PC1
[Not Applicable]	Complete Remission/Response	0.687	0.0218418964278952	treatment_outcome_first_course	0.954903474903475	0.0200405262544141	PRAD	PC1
[Not Applicable]	Partial Remission/Response	1	0.00225450633007029	treatment_outcome_first_course	1	0	PRAD	PC1
[Not Applicable]	Progressive Disease	0.531	0.111531436908404	treatment_outcome_first_course	0.875633187772926	0.0576777863988718	PRAD	PC1
[Not Applicable]	Stable Disease	1	0.00333089157449557	treatment_outcome_first_course	1	0	PRAD	PC1
Complete Remission/Response	Partial Remission/Response	0.226	0.0624794774168915	treatment_outcome_first_course	0.672396694214876	0.172374430401762	PRAD	PC1
Complete Remission/Response	Progressive Disease	0.637	0.0247824020650581	treatment_outcome_first_course	0.93796875	0.0278116306280133	PRAD	PC1
Complete Remission/Response	Stable Disease	0.478	0.0371444662369708	treatment_outcome_first_course	0.875633187772926	0.0576777863988718	PRAD	PC1
Partial Remission/Response	Progressive Disease	0.203	0.156858775319847	treatment_outcome_first_course	0.641052631578947	0.193106312655972	PRAD	PC1
Partial Remission/Response	Stable Disease	0.815	0.0293234408887204	treatment_outcome_first_course	0.991153846153846	0.00385892941991327	PRAD	PC1
Progressive Disease	Stable Disease	0.511	0.0887994905460985	treatment_outcome_first_course	0.875633187772926	0.0576777863988718	PRAD	PC1
1-ERG	2-ETV1	0.83	0.0162606361716504	Subtype	0.991153846153846	0.00385892941991327	PRAD	PC1
1-ERG	3-ETV4	0.297	0.0814882791157009	Subtype	0.747692307692308	0.126277087380562	PRAD	PC1
1-ERG	4-FLI1	0.546	0.0489483171480999	Subtype	0.875633187772926	0.0576777863988718	PRAD	PC1
1-ERG	5-SPOP	0.531	0.0458532683312209	Subtype	0.875633187772926	0.0576777863988718	PRAD	PC1
1-ERG	6-FOXA1	0.888	0.0114167522488438	Subtype	1	0	PRAD	PC1
1-ERG	7-IDH1	0.548	0.0489855812234489	Subtype	0.875633187772926	0.0576777863988718	PRAD	PC1
1-ERG	8-other	0.326	0.0638691031512065	Subtype	0.764444444444444	0.116654071203814	PRAD	PC1
2-ETV1	3-ETV4	0.347	0.150278272444572	Subtype	0.766380368098159	0.115555628845797	PRAD	PC1
2-ETV1	4-FLI1	0.589	0.105833439166825	Subtype	0.898474576271186	0.0464942074157177	PRAD	PC1
2-ETV1	5-SPOP	0.798	0.0331356752303763	Subtype	0.985392491467577	0.00639075130265864	PRAD	PC1
2-ETV1	6-FOXA1	0.943	0.0152221284541997	Subtype	1	0	PRAD	PC1
2-ETV1	7-IDH1	0.744	0.0694175575190856	Subtype	0.985392491467577	0.00639075130265864	PRAD	PC1
2-ETV1	8-other	0.398	0.0798065272437569	Subtype	0.8	0.0969100130080564	PRAD	PC1
3-ETV4	4-FLI1	0.721	0.100125234864352	Subtype	0.976567164179104	0.0102978824024637	PRAD	PC1
3-ETV4	5-SPOP	0.169	0.195066602029793	Subtype	0.618640776699029	0.208561457576078	PRAD	PC1
3-ETV4	6-FOXA1	0.277	0.23643312187173	Subtype	0.740719424460432	0.130346266357765	PRAD	PC1
3-ETV4	7-IDH1	0.859	0.0611132331352141	Subtype	0.991153846153846	0.00385892941991327	PRAD	PC1
3-ETV4	8-other	0.43	0.0794706343518496	Subtype	0.832258064516129	0.0797419878710425	PRAD	PC1
4-FLI1	5-SPOP	0.406	0.137237623032566	Subtype	0.800655737704918	0.0965541797379222	PRAD	PC1
4-FLI1	6-FOXA1	0.414	0.256776295506548	Subtype	0.805621621621622	0.0938688865148276	PRAD	PC1
4-FLI1	7-IDH1	1	0	Subtype	1	0	PRAD	PC1
4-FLI1	8-other	0.55	0.0639780714626297	Subtype	0.875633187772926	0.0576777863988718	PRAD	PC1
5-SPOP	6-FOXA1	0.765	0.0469503140731352	Subtype	0.985392491467577	0.00639075130265864	PRAD	PC1
5-SPOP	7-IDH1	0.492	0.117726765430023	Subtype	0.875633187772926	0.0576777863988718	PRAD	PC1
5-SPOP	8-other	0.19	0.118346139089509	Subtype	0.641052631578947	0.193106312655972	PRAD	PC1
6-FOXA1	7-IDH1	0.727	0.133440128170906	Subtype	0.976567164179104	0.0102978824024637	PRAD	PC1
6-FOXA1	8-other	0.68	0.0430265637684266	Subtype	0.952529182879377	0.0211217098577709	PRAD	PC1
7-IDH1	8-other	0.759	0.0337359191873685	Subtype	0.985392491467577	0.00639075130265864	PRAD	PC1
<10%	11-20%	0.667	0.387298334620742	Tumor_cellularity_pathology	0.93796875	0.0278116306280133	PRAD	PC1
<10%	16-25%	0.133	0.755928946018455	Tumor_cellularity_pathology	0.591111111111111	0.228330877144277	PRAD	PC1
<10%	21-30%	0.286	0.471404520791032	Tumor_cellularity_pathology	0.740719424460432	0.130346266357765	PRAD	PC1
<10%	26-35%	0.533	0.377964473009227	Tumor_cellularity_pathology	0.875633187772926	0.0576777863988718	PRAD	PC1
<10%	31-40%	0.222	0.252872845544241	Tumor_cellularity_pathology	0.666	0.176525770829699	PRAD	PC1
<10%	36-45%	0.529	0.180775381515547	Tumor_cellularity_pathology	0.875633187772926	0.0576777863988718	PRAD	PC1
<10%	41-50%	0.727	0.0722089108598375	Tumor_cellularity_pathology	0.976567164179104	0.0102978824024637	PRAD	PC1
<10%	46-55%	0.909	0.0620173672946042	Tumor_cellularity_pathology	1	0	PRAD	PC1
<10%	51-60%	0.968	0.0144417821719675	Tumor_cellularity_pathology	1	0	PRAD	PC1
<10%	56-65%	1	0	Tumor_cellularity_pathology	1	0	PRAD	PC1
<10%	6-15%	0.8	0.258198889747161	Tumor_cellularity_pathology	0.985392491467577	0.00639075130265864	PRAD	PC1
<10%	61-70%	0.167	0.227838317680153	Tumor_cellularity_pathology	0.618640776699029	0.208561457576078	PRAD	PC1
<10%	66-75%	0.31	0.202184950407545	Tumor_cellularity_pathology	0.748993288590604	0.125522073810714	PRAD	PC1
